S19,Punjab,14,Jandiala,constituencywisesS1914.htm
S19,Punjab,27,Kapurthala,constituencywisesS1927.htm
S19,Punjab,33,Kartarpur,constituencywisesS1933.htm
S19,Punjab,24,KhadoorSahib,constituencywisesS1924.htm
S19,Punjab,57,Khanna,constituencywisesS1957.htm
S19,Punjab,52,Kharar,constituencywisesS1952.htm
S19,Punjab,22,KhemKaran,constituencywisesS1922.htm
S19,Punjab,88,Kotkapura,constituencywisesS1988.htm
S19,Punjab,83,Lambi,constituencywisesS1983.htm
S19,Punjab,99,Lehra,constituencywisesS1999.htm
S19,Punjab,63,LudhianaCentral,constituencywisesS1963.htm
S19,Punjab,60,LudhianaEast,constituencywisesS1960.htm
S19,Punjab,65,LudhianaNorth,constituencywisesS1965.htm
S19,Punjab,61,LudhianaSouth,constituencywisesS1961.htm
S19,Punjab,64,LudhianaWest,constituencywisesS1964.htm
S19,Punjab,13,Majitha,constituencywisesS1913.htm
S19,Punjab,105,Malerkotla,constituencywisesS19105.htm
S19,Punjab,85,Malout,constituencywisesS1985.htm
S19,Punjab,96,Mansa,constituencywisesS1996.htm
S19,Punjab,95,Maur,constituencywisesS1995.htm
S19,Punjab,104,MehalKalan,constituencywisesS19104.htm
S19,Punjab,73,Moga,constituencywisesS1973.htm
S19,Punjab,39,Mukerian,constituencywisesS1939.htm
S19,Punjab,86,Muktsar,constituencywisesS1986.htm
S19,Punjab,109,Nabha,constituencywisesS19109.htm
S19,Punjab,31,Nakodar,constituencywisesS1931.htm
S19,Punjab,47,Nawanshahr,constituencywisesS1947.htm
S19,Punjab,71,NihalSinghwala,constituencywisesS1971.htm
S19,Punjab,3,Pathankot,constituencywisesS193.htm
S19,Punjab,115,Patiala,constituencywisesS19115.htm
S19,Punjab,110,PatialaRural,constituencywisesS19110.htm
S19,Punjab,23,Patti,constituencywisesS1923.htm
S19,Punjab,67,Payal,constituencywisesS1967.htm
S19,Punjab,29,Phagwara,constituencywisesS1929.htm
S19,Punjab,30,Phillaur,constituencywisesS1930.htm
S19,Punjab,6,Qadian,constituencywisesS196.htm
S19,Punjab,69,Raikot,constituencywisesS1969.htm
S19,Punjab,12,RajaSansi,constituencywisesS1912.htm
S19,Punjab,111,Rajpura,constituencywisesS19111.htm
S19,Punjab,90,RampuraPhul,constituencywisesS1990.htm
S19,Punjab,50,Rupnagar,constituencywisesS1950.htm
S19,Punjab,53,S.A.S.Nagar,constituencywisesS1953.htm
S19,Punjab,59,Sahnewal,constituencywisesS1959.htm
S19,Punjab,116,Samana,constituencywisesS19116.htm
S19,Punjab,58,Samrala,constituencywisesS1958.htm
S19,Punjab,108,Sangrur,constituencywisesS19108.htm
S19,Punjab,114,Sanour,constituencywisesS19114.htm
S19,Punjab,97,Sardulgarh,constituencywisesS1997.htm
S19,Punjab,32,Shahkot,constituencywisesS1932.htm
S19,Punjab,42,ShamChaurasi,constituencywisesS1942.htm
S19,Punjab,117,Shutrana,constituencywisesS19117.htm
S19,Punjab,8,SriHargobindpur,constituencywisesS198.htm
S19,Punjab,1,Sujanpur,constituencywisesS191.htm
S19,Punjab,28,SultanpurLodhi,constituencywisesS1928.htm
S19,Punjab,101,Sunam,constituencywisesS19101.htm
S19,Punjab,94,TalwandiSabo,constituencywisesS1994.htm
S19,Punjab,21,TarnTaran,constituencywisesS1921.htm
S19,Punjab,41,Urmar,constituencywisesS1941.htm
S19,Punjab,75,Zira,constituencywisesS1975.htm
S24,UttarPradesh,87,AgraCantt.,constituencywisesS2487.htm
S24,UttarPradesh,89,AgraNorth,constituencywisesS2489.htm
S24,UttarPradesh,90,AgraRural,constituencywisesS2490.htm
S24,UttarPradesh,88,AgraSouth,constituencywisesS2488.htm
S24,UttarPradesh,385,Ajagara,constituencywisesS24385.htm
S24,UttarPradesh,281,Akbarpur,constituencywisesS24281.htm
S24,UttarPradesh,206,Akbarpur-Raniya,constituencywisesS24206.htm
S24,UttarPradesh,279,Alapur,constituencywisesS24279.htm
S24,UttarPradesh,103,Aliganj,constituencywisesS24103.htm
S24,UttarPradesh,76,Aligarh,constituencywisesS2476.htm
S24,UttarPradesh,262,AllahabadNorth,constituencywisesS24262.htm
S24,UttarPradesh,263,AllahabadSouth,constituencywisesS24263.htm
S24,UttarPradesh,261,AllahabadWest,constituencywisesS24261.htm
S24,UttarPradesh,101,Amanpur,constituencywisesS24101.htm
S24,UttarPradesh,186,Amethi,constituencywisesS24186.htm
S24,UttarPradesh,193,Amritpur,constituencywisesS24193.htm
S24,UttarPradesh,41,Amroha,constituencywisesS2441.htm
S24,UttarPradesh,67,Anupshahr,constituencywisesS2467.htm
S24,UttarPradesh,126,Aonla,constituencywisesS24126.htm
S24,UttarPradesh,214,AryaNagar,constituencywisesS24214.htm
S24,UttarPradesh,32,Asmoli,constituencywisesS2432.htm
S24,UttarPradesh,73,Atrauli,constituencywisesS2473.htm
S24,UttarPradesh,343,Atrauliya,constituencywisesS24343.htm
S24,UttarPradesh,394,Aurai,constituencywisesS24394.htm
S24,UttarPradesh,204,Auraiya,constituencywisesS24204.htm
S24,UttarPradesh,241,AyahShah,constituencywisesS24241.htm
S24,UttarPradesh,275,Ayodhya,constituencywisesS24275.htm
S24,UttarPradesh,347,Azamgarh,constituencywisesS24347.htm
S24,UttarPradesh,245,Babaganj,constituencywisesS24245.htm
S24,UttarPradesh,233,Baberu,constituencywisesS24233.htm
S24,UttarPradesh,222,Babina,constituencywisesS24222.htm
S24,UttarPradesh,177,Bachhrawan,constituencywisesS24177.htm
S24,UttarPradesh,115,Badaun,constituencywisesS24115.htm
S24,UttarPradesh,364,Badlapur,constituencywisesS24364.htm
S24,UttarPradesh,52,Baghpat,constituencywisesS2452.htm
S24,UttarPradesh,94,Bah,constituencywisesS2494.htm
S24,UttarPradesh,118,Baheri,constituencywisesS24118.htm
S24,UttarPradesh,286,Bahraich,constituencywisesS24286.htm
S24,UttarPradesh,363,Bairia,constituencywisesS24363.htm
S24,UttarPradesh,169,BakshiKaaTalab,constituencywisesS24169.htm
S24,UttarPradesh,160,Balamau,constituencywisesS24160.htm
S24,UttarPradesh,85,Baldev,constituencywisesS2485.htm
S24,UttarPradesh,282,BALHA(S.C.),constituencywisesS24282.htm
S24,UttarPradesh,361,BalliaNagar,constituencywisesS24361.htm
S24,UttarPradesh,294,Balrampur,constituencywisesS24294.htm
S24,UttarPradesh,235,Banda,constituencywisesS24235.htm
S24,UttarPradesh,162,Bangermau,constituencywisesS24162.htm
S24,UttarPradesh,362,Bansdih,constituencywisesS24362.htm
S24,UttarPradesh,327,Bansgaon,constituencywisesS24327.htm
S24,UttarPradesh,304,Bansi,constituencywisesS24304.htm
S24,UttarPradesh,264,Bara,constituencywisesS24264.htm
S24,UttarPradesh,268,Barabanki,constituencywisesS24268.htm
S24,UttarPradesh,72,Barauli,constituencywisesS2472.htm
S24,UttarPradesh,51,Baraut,constituencywisesS2451.htm
S24,UttarPradesh,124,Bareilly,constituencywisesS24124.htm
S24,UttarPradesh,125,BareillyCantt.,constituencywisesS24125.htm
S24,UttarPradesh,342,Barhaj,constituencywisesS24342.htm
S24,UttarPradesh,19,Barhapur,constituencywisesS2419.htm
S24,UttarPradesh,128,Barkhera,constituencywisesS24128.htm
S24,UttarPradesh,310,BastiSadar,constituencywisesS24310.htm
S24,UttarPradesh,1,Behat,constituencywisesS241.htm
S24,UttarPradesh,357,BeltharaRoad,constituencywisesS24357.htm
S24,UttarPradesh,392,Bhadohi,constituencywisesS24392.htm
S24,UttarPradesh,166,Bhagwantnagar,constituencywisesS24166.htm
S24,UttarPradesh,201,Bharthana,constituencywisesS24201.htm
S24,UttarPradesh,340,BhatparRani,constituencywisesS24340.htm
S24,UttarPradesh,289,Bhinga,constituencywisesS24289.htm
S24,UttarPradesh,208,Bhognipur,constituencywisesS24208.htm
S24,UttarPradesh,120,Bhojipura,constituencywisesS24120.htm
S24,UttarPradesh,195,Bhojpur,constituencywisesS24195.htm
S24,UttarPradesh,108,Bhongaon,constituencywisesS24108.htm
S24,UttarPradesh,202,Bidhuna,constituencywisesS24202.htm
S24,UttarPradesh,22,Bijnor,constituencywisesS2422.htm
S24,UttarPradesh,274,Bikapur,constituencywisesS24274.htm
S24,UttarPradesh,30,Bilari,constituencywisesS2430.htm
